dishist_id,disasterNumber,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,state,disasterType,incidentType,year
20768,4017,1,0,1,1,PR,DR,Hurricane,2011
20769,4017,0,0,1,1,PR,DR,Hurricane,2011
20770,4017,0,0,1,1,PR,DR,Hurricane,2011
20771,4017,1,0,1,1,PR,DR,Hurricane,2011
20772,4017,1,0,1,1,PR,DR,Hurricane,2011
20773,4017,0,0,1,1,PR,DR,Hurricane,2011
20774,4017,1,0,1,1,PR,DR,Hurricane,2011
20775,4017,1,0,1,1,PR,DR,Hurricane,2011
20776,4018,0,0,1,1,IA,DR,Severe Storm(s),2011
20777,4019,1,0,1,1,NC,DR,Hurricane,2011
20778,4019,1,0,1,1,NC,DR,Hurricane,2011
20779,4019,1,0,1,1,NC,DR,Hurricane,2011
20780,4019,1,0,1,1,NC,DR,Hurricane,2011
20781,4019,1,0,1,1,NC,DR,Hurricane,2011
20782,4019,1,0,1,1,NC,DR,Hurricane,2011
20783,4019,1,0,1,1,NC,DR,Hurricane,2011
20784,4020,1,0,1,1,NY,DR,Hurricane,2011
20785,4020,1,0,1,1,NY,DR,Hurricane,2011
20786,4020,1,0,1,1,NY,DR,Hurricane,2011
20787,4020,1,0,1,1,NY,DR,Hurricane,2011
20788,4020,1,0,1,1,NY,DR,Hurricane,2011
20789,4020,1,0,1,1,NY,DR,Hurricane,2011
20790,4021,1,0,1,1,NJ,DR,Hurricane,2011
20791,4021,1,0,1,1,NJ,DR,Hurricane,2011
20792,4022,1,0,1,1,VT,DR,Hurricane,2011
20793,4021,1,0,1,1,NJ,DR,Hurricane,2011
20794,4022,1,0,1,1,VT,DR,Hurricane,2011
20795,4021,1,0,1,1,NJ,DR,Hurricane,2011
20796,4023,1,0,1,1,CT,DR,Hurricane,2011
20797,4024,0,0,1,1,VA,DR,Hurricane,2011
20798,4024,0,0,1,1,VA,DR,Hurricane,2011
20799,4020,1,0,1,1,NY,DR,Hurricane,2011
20800,4022,1,0,1,1,VT,DR,Hurricane,2011
20801,4024,0,0,1,1,VA,DR,Hurricane,2011
20802,4024,0,0,1,1,VA,DR,Hurricane,2011
20803,4024,0,0,1,1,VA,DR,Hurricane,2011
20804,4024,0,0,1,1,VA,DR,Hurricane,2011
20805,4024,0,0,1,1,VA,DR,Hurricane,2011
20806,4024,0,0,1,1,VA,DR,Hurricane,2011
20807,4024,0,0,1,1,VA,DR,Hurricane,2011
20808,4024,0,0,1,1,VA,DR,Hurricane,2011
20809,4025,1,0,1,1,PA,DR,Hurricane,2011
20810,4025,1,0,1,1,PA,DR,Hurricane,2011
20811,4025,1,0,1,1,PA,DR,Hurricane,2011
20812,4026,0,0,1,1,NH,DR,Hurricane,2011
20813,4027,0,0,1,1,RI,DR,Hurricane,2011
20814,4028,1,0,1,1,MA,DR,Hurricane,2011
20815,4028,0,0,1,1,MA,DR,Hurricane,2011
20816,4029,0,0,1,1,TX,DR,Fire,2011
20817,4029,1,0,1,1,TX,DR,Fire,2011
20818,4029,0,0,1,1,TX,DR,Fire,2011
20819,4029,0,0,1,1,TX,DR,Fire,2011
20820,4029,1,0,1,1,TX,DR,Fire,2011
20821,4029,0,0,1,1,TX,DR,Fire,2011
20822,4029,0,0,1,1,TX,DR,Fire,2011
20823,4057,1,0,1,1,KY,DR,Severe Storm(s),2012
20824,4057,1,0,1,1,KY,DR,Severe Storm(s),2012
20825,4057,1,0,0,1,KY,DR,Severe Storm(s),2012
20826,4058,1,0,1,1,IN,DR,Severe Storm(s),2012
20827,4059,0,0,1,1,WV,DR,Severe Storm(s),2012
20828,4059,0,0,1,1,WV,DR,Severe Storm(s),2012
20829,4059,1,0,1,1,WV,DR,Severe Storm(s),2012
20830,4060,1,0,0,1,TN,DR,Severe Storm(s),2012
20831,4060,1,0,0,1,TN,DR,Severe Storm(s),2012
20832,4062,0,0,1,1,HI,DR,Severe Storm(s),2012
20833,4063,0,0,1,1,KS,DR,Severe Storm(s),2012
20834,4063,0,0,1,1,KS,DR,Severe Storm(s),2012
20835,4064,0,0,1,1,OK,DR,Severe Storm(s),2012
20836,4068,1,0,1,1,FL,DR,Severe Storm(s),2012
20837,4065,0,0,1,1,NH,DR,Severe Storm(s),2012
20838,4068,0,0,1,1,FL,DR,Severe Storm(s),2012
20839,4067,1,0,1,1,CO,DR,Fire,2012
20840,4068,1,0,1,1,FL,DR,Severe Storm(s),2012
20841,4068,1,0,1,1,FL,DR,Severe Storm(s),2012
20842,4068,0,0,1,1,FL,DR,Severe Storm(s),2012
20843,4068,1,0,1,1,FL,DR,Severe Storm(s),2012
20844,4068,1,0,1,1,FL,DR,Severe Storm(s),2012
20845,4069,0,0,1,1,MN,DR,Severe Storm(s),2012
20846,4069,0,0,1,1,MN,DR,Severe Storm(s),2012
20847,4069,0,0,1,1,MN,DR,Severe Storm(s),2012
20848,4070,0,0,1,1,NJ,DR,Severe Storm(s),2012
20849,4071,0,0,1,1,WV,DR,Severe Storm(s),2012
20850,4071,1,0,1,1,WV,DR,Severe Storm(s),2012
20851,4071,0,0,1,1,WV,DR,Severe Storm(s),2012
20852,4071,1,0,1,1,WV,DR,Severe Storm(s),2012
20853,4071,1,0,1,1,WV,DR,Severe Storm(s),2012
20854,4071,0,0,1,1,WV,DR,Severe Storm(s),2012
20855,4071,0,0,1,1,WV,DR,Severe Storm(s),2012
20856,4071,0,0,1,1,WV,DR,Severe Storm(s),2012
20857,4071,0,0,1,1,WV,DR,Severe Storm(s),2012
20858,4072,0,0,1,1,VA,DR,Severe Storm(s),2012
20859,4072,0,0,1,1,VA,DR,Severe Storm(s),2012
20860,4072,0,0,1,1,VA,DR,Severe Storm(s),2012
20861,4072,0,0,1,1,VA,DR,Severe Storm(s),2012
20862,4072,0,0,1,1,VA,DR,Severe Storm(s),2012
20863,4072,0,0,1,1,VA,DR,Severe Storm(s),2012
20864,4072,0,0,1,1,VA,DR,Severe Storm(s),2012
20865,4072,0,0,1,1,VA,DR,Severe Storm(s),2012
20866,4072,0,0,1,1,VA,DR,Severe Storm(s),2012
20867,4072,0,0,1,1,VA,DR,Severe Storm(s),2012
20868,4072,0,0,1,1,VA,DR,Severe Storm(s),2012
20869,4072,0,0,1,1,VA,DR,Severe Storm(s),2012
20870,4072,0,0,1,1,VA,DR,Severe Storm(s),2012
20871,4072,0,0,1,1,VA,DR,Severe Storm(s),2012
20872,4074,0,0,1,1,MT,DR,Fire,2012
20873,4075,0,0,1,1,MD,DR,Severe Storm(s),2012
20874,4076,0,0,1,1,WI,DR,Severe Storm(s),2012
20875,4077,0,0,1,1,OH,DR,Severe Storm(s),2012
20876,4077,0,0,1,1,OH,DR,Severe Storm(s),2012
20877,4077,0,0,1,1,OH,DR,Severe Storm(s),2012
20878,4077,0,0,1,1,OH,DR,Severe Storm(s),2012
20879,4077,0,0,1,1,OH,DR,Severe Storm(s),2012
20880,4077,0,0,1,1,OH,DR,Severe Storm(s),2012
20881,4077,0,0,1,1,OH,DR,Severe Storm(s),2012
20882,4077,0,0,1,1,OH,DR,Severe Storm(s),2012
20883,4079,0,0,1,0,NM,DR,Flood,2012
20884,4080,1,0,1,1,LA,DR,Hurricane,2012
20885,4080,0,0,1,1,LA,DR,Hurricane,2012
20886,4080,0,0,1,1,LA,DR,Hurricane,2012
20887,4080,0,0,1,1,LA,DR,Hurricane,2012
20888,4080,0,0,1,1,LA,DR,Hurricane,2012
20889,4080,1,0,1,1,LA,DR,Hurricane,2012
20890,4080,0,0,1,1,LA,DR,Hurricane,2012
20891,4080,1,0,1,1,LA,DR,Hurricane,2012
20892,4080,0,0,1,1,LA,DR,Hurricane,2012
20893,4080,0,0,1,1,LA,DR,Hurricane,2012
20894,4080,1,0,1,1,LA,DR,Hurricane,2012
20895,4081,0,0,1,1,MS,DR,Hurricane,2012
20896,4081,0,0,1,1,MS,DR,Hurricane,2012
20897,4081,0,0,1,1,MS,DR,Hurricane,2012
20898,4081,1,0,1,1,MS,DR,Hurricane,2012
20899,4081,0,0,1,1,MS,DR,Hurricane,2012
20900,4081,1,0,1,1,MS,DR,Hurricane,2012
20901,4081,0,0,1,1,MS,DR,Hurricane,2012
20902,4107,0,0,1,1,RI,DR,Severe Storm(s),2013
20903,4108,0,0,1,1,ME,DR,Severe Storm(s),2013
20904,4108,0,0,1,1,ME,DR,Severe Storm(s),2013
20905,4109,0,0,1,1,OK,DR,Severe Storm(s),2013
20906,4109,0,0,1,1,OK,DR,Severe Storm(s),2013
20907,4109,0,0,1,1,OK,DR,Severe Storm(s),2013
20908,4110,0,0,1,1,MA,DR,Severe Storm(s),2013
20909,4110,0,0,1,1,MA,DR,Severe Storm(s),2013
20910,4110,0,0,1,1,MA,DR,Severe Storm(s),2013
20911,4112,0,0,1,1,KS,DR,Snow,2013
20912,4112,0,0,1,1,KS,DR,Snow,2013
20913,4112,0,0,1,1,KS,DR,Snow,2013
20914,4112,0,0,1,1,KS,DR,Snow,2013
20915,4112,0,0,1,1,KS,DR,Snow,2013
20916,4113,0,0,1,1,MN,DR,Severe Storm(s),2013
20917,4114,0,0,1,1,IA,DR,Severe Storm(s),2013
20918,4115,0,0,1,1,SD,DR,Severe Storm(s),2013
20919,4116,1,0,1,1,IL,DR,Flood,2013
20920,4116,1,0,1,1,IL,DR,Flood,2013
20921,4116,1,0,1,1,IL,DR,Flood,2013
20922,4116,1,0,1,1,IL,DR,Flood,2013
20923,4116,1,0,1,1,IL,DR,Flood,2013
20924,4116,1,0,1,1,IL,DR,Flood,2013
20925,4116,0,0,1,1,IL,DR,Flood,2013
20926,4116,1,0,1,1,IL,DR,Flood,2013
20927,4116,1,0,1,1,IL,DR,Flood,2013
20928,4116,1,0,1,1,IL,DR,Flood,2013
20929,4117,0,0,1,1,OK,DR,Tornado,2013
20930,4117,1,0,1,1,OK,DR,Tornado,2013
20931,4117,1,0,1,1,OK,DR,Tornado,2013
20932,4117,0,0,1,1,OK,DR,Tornado,2013
20933,4118,0,0,1,1,ND,DR,Flood,2013
20934,4118,0,0,1,1,ND,DR,Flood,2013
20935,4118,0,0,1,1,ND,DR,Flood,2013
20936,4119,0,0,1,1,IA,DR,Flood,2013
20937,4119,0,0,1,1,IA,DR,Flood,2013
20938,4119,0,0,1,1,IA,DR,Flood,2013
20939,4119,0,0,1,1,IA,DR,Flood,2013
20940,4120,0,0,1,1,VT,DR,Flood,2013
20941,4121,0,0,1,1,MI,DR,Flood,2013
20942,4121,0,0,1,1,MI,DR,Flood,2013
20943,4121,0,0,1,1,MI,DR,Flood,2013
20944,4122,1,0,1,1,AK,DR,Flood,2013
20945,4124,0,0,1,1,AR,DR,Severe Storm(s),2013
20946,4124,0,0,1,1,AR,DR,Severe Storm(s),2013
20947,4125,0,0,1,1,SD,DR,Severe Storm(s),2013
20948,4125,0,0,1,1,SD,DR,Severe Storm(s),2013
20949,4126,0,0,1,1,IA,DR,Severe Storm(s),2013
20950,4126,0,0,1,1,IA,DR,Severe Storm(s),2013
20951,4126,0,0,1,1,IA,DR,Severe Storm(s),2013
20952,4126,0,0,1,1,IA,DR,Severe Storm(s),2013
20953,4126,0,0,1,1,IA,DR,Severe Storm(s),2013
20954,4126,0,0,1,1,IA,DR,Severe Storm(s),2013
20955,4126,0,0,1,1,IA,DR,Severe Storm(s),2013
20956,4126,0,0,1,1,IA,DR,Severe Storm(s),2013
20957,4126,0,0,1,1,IA,DR,Severe Storm(s),2013
20958,4127,0,0,1,1,MT,DR,Flood,2013
20959,4127,0,0,1,1,MT,DR,Flood,2013
20960,4127,0,0,1,1,MT,DR,Flood,2013
20961,4128,0,0,1,1,ND,DR,Severe Storm(s),2013
20962,4128,0,0,1,1,ND,DR,Severe Storm(s),2013
20963,4128,0,0,1,1,ND,DR,Severe Storm(s),2013
20964,4128,0,0,1,1,ND,DR,Severe Storm(s),2013
20965,4128,0,0,1,1,ND,DR,Severe Storm(s),2013
20966,4129,0,0,1,1,NY,DR,Flood,2013
20967,4129,0,0,1,1,NY,DR,Flood,2013
20968,4129,0,0,1,1,NY,DR,Flood,2013
20969,4130,0,0,1,1,MO,DR,Severe Storm(s),2013
20970,4130,0,0,1,1,MO,DR,Severe Storm(s),2013
20971,4130,0,0,1,1,MO,DR,Severe Storm(s),2013
20972,4130,0,0,1,1,MO,DR,Severe Storm(s),2013
20973,4130,0,0,1,1,MO,DR,Severe Storm(s),2013
20974,4131,0,0,1,1,MN,DR,Severe Storm(s),2013
20975,4131,0,0,1,1,MN,DR,Severe Storm(s),2013
20976,4131,0,0,1,1,MN,DR,Severe Storm(s),2013
20977,4131,0,0,1,1,MN,DR,Severe Storm(s),2013
20978,4160,0,0,1,1,AR,DR,Severe Ice Storm,2013
20979,4160,0,0,1,1,AR,DR,Severe Ice Storm,2013
20980,4160,0,0,1,1,AR,DR,Severe Ice Storm,2013
20981,4162,0,0,1,1,AK,DR,Severe Storm(s),2013
20982,4163,0,0,1,1,VT,DR,Severe Ice Storm,2013
20983,4164,0,0,1,1,OK,DR,Severe Storm(s),2013
20984,4165,0,0,1,1,GA,DR,Severe Ice Storm,2014
20985,4165,0,0,1,1,GA,DR,Severe Ice Storm,2014
20986,4165,0,0,1,1,GA,DR,Severe Ice Storm,2014
20987,4165,0,0,1,1,GA,DR,Severe Ice Storm,2014
20988,4165,0,0,1,1,GA,DR,Severe Ice Storm,2014
20989,4165,0,0,1,1,GA,DR,Severe Ice Storm,2014
20990,4165,0,0,1,1,GA,DR,Severe Ice Storm,2014
20991,4165,0,0,1,1,GA,DR,Severe Ice Storm,2014
20992,4165,0,0,1,1,GA,DR,Severe Ice Storm,2014
20993,4166,0,0,1,1,SC,DR,Severe Ice Storm,2014
20994,4166,0,0,1,1,SC,DR,Severe Ice Storm,2014
20995,4166,0,0,1,1,SC,DR,Severe Ice Storm,2014
20996,4166,0,0,1,1,SC,DR,Severe Ice Storm,2014
20997,4167,0,0,1,1,NC,DR,Severe Ice Storm,2014
20998,4167,0,0,1,1,NC,DR,Severe Ice Storm,2014
20999,4168,1,0,1,1,WA,DR,Mud/Landslide,2014
21000,4169,0,0,1,1,OR,DR,Severe Storm(s),2014
21001,4171,0,0,1,1,TN,DR,Severe Ice Storm,2014
21002,4171,0,0,1,1,TN,DR,Severe Ice Storm,2014
21003,4172,0,0,1,1,MT,DR,Flood,2014
21004,4172,0,0,1,1,MT,DR,Flood,2014
21005,4172,0,0,1,1,MT,DR,Flood,2014
21006,4173,0,0,1,1,IN,DR,Severe Storm(s),2014
21007,4173,0,0,1,1,IN,DR,Severe Storm(s),2014
21008,4173,0,0,1,1,IN,DR,Severe Storm(s),2014
21009,4173,0,0,1,1,IN,DR,Severe Storm(s),2014
21010,4173,0,0,1,1,IN,DR,Severe Storm(s),2014
21011,4173,0,0,1,1,IN,DR,Severe Storm(s),2014
21012,4174,0,0,1,1,AR,DR,Severe Storm(s),2014
21013,4174,0,0,1,1,AR,DR,Severe Storm(s),2014
21014,4174,0,0,1,1,AR,DR,Severe Storm(s),2014
21015,4175,1,0,1,1,MS,DR,Severe Storm(s),2014
21016,4175,1,0,1,1,MS,DR,Severe Storm(s),2014
21017,4176,1,0,1,1,AL,DR,Severe Storm(s),2014
21018,4176,0,0,1,1,AL,DR,Severe Storm(s),2014
21019,4176,0,0,1,1,AL,DR,Severe Storm(s),2014
21020,4176,1,0,1,1,AL,DR,Severe Storm(s),2014
21021,4176,0,0,1,1,AL,DR,Severe Storm(s),2014
21022,4177,1,0,1,1,FL,DR,Severe Storm(s),2014
21023,4178,0,0,1,1,VT,DR,Flood,2014
21024,4178,0,0,1,1,VT,DR,Flood,2014
21025,4179,0,0,1,1,NE,DR,Tornado,2014
21026,4180,0,0,1,1,NY,DR,Severe Storm(s),2014
21027,4180,0,0,1,1,NY,DR,Severe Storm(s),2014
21028,4181,0,0,1,1,IA,DR,Severe Storm(s),2014
21029,4181,0,0,1,1,IA,DR,Severe Storm(s),2014
21030,4182,0,0,1,1,MN,DR,Flood,2014
21031,4182,0,0,1,1,MN,DR,Flood,2014
21032,4182,0,0,1,1,MN,DR,Flood,2014
21033,4182,0,0,1,1,MN,DR,Flood,2014
21034,4182,0,0,1,1,MN,DR,Flood,2014
21035,4182,0,0,1,1,MN,DR,Flood,2014
21036,4182,0,0,1,1,MN,DR,Flood,2014
21037,4182,0,0,1,1,MN,DR,Flood,2014
21038,4183,0,0,1,1,NE,DR,Severe Storm(s),2014
21039,4183,0,0,1,1,NE,DR,Severe Storm(s),2014
21040,4184,0,0,1,1,IA,DR,Flood,2014
21041,4184,0,0,1,1,IA,DR,Flood,2014
21042,4184,0,0,1,1,IA,DR,Flood,2014
21043,4184,0,0,1,1,IA,DR,Flood,2014
21044,4184,0,0,1,1,IA,DR,Flood,2014
21045,4184,0,0,1,1,IA,DR,Flood,2014
21046,4185,0,0,1,1,NE,DR,Severe Storm(s),2014
21047,4185,0,0,1,1,NE,DR,Severe Storm(s),2014
21048,4186,0,0,1,1,SD,DR,Flood,2014
21049,4186,0,0,1,1,SD,DR,Flood,2014
21050,4186,0,0,1,1,SD,DR,Flood,2014
21051,4187,0,0,1,1,IA,DR,Severe Storm(s),2014
21052,3347,0,0,1,0,LA,EM,Hurricane,2012
21053,3347,0,0,1,0,LA,EM,Hurricane,2012
21054,3347,0,0,1,0,LA,EM,Hurricane,2012
21055,3347,0,0,1,0,LA,EM,Hurricane,2012
21056,3351,0,0,1,0,NY,EM,Hurricane,2012
21057,3351,0,0,1,0,NY,EM,Hurricane,2012
21058,3351,0,0,1,0,NY,EM,Hurricane,2012
21059,3351,0,0,1,0,NY,EM,Hurricane,2012
21060,3351,0,0,1,0,NY,EM,Hurricane,2012
21061,3351,0,0,1,0,NY,EM,Hurricane,2012
21062,3351,0,0,1,0,NY,EM,Hurricane,2012
21063,3351,0,0,1,0,NY,EM,Hurricane,2012
21064,3351,0,0,1,0,NY,EM,Hurricane,2012
21065,3351,0,0,1,0,NY,EM,Hurricane,2012
21066,3351,0,0,1,0,NY,EM,Hurricane,2012
21067,3351,0,0,1,0,NY,EM,Hurricane,2012
21068,3351,0,0,1,0,NY,EM,Hurricane,2012
21069,3353,0,0,1,0,CT,EM,Hurricane,2012
21070,3353,0,0,1,0,CT,EM,Hurricane,2012
21071,3356,0,0,1,0,PA,EM,Hurricane,2012
21072,3356,0,0,1,0,PA,EM,Hurricane,2012
21073,3356,0,0,1,0,PA,EM,Hurricane,2012
21074,3356,0,0,1,0,PA,EM,Hurricane,2012
21075,3356,0,0,1,0,PA,EM,Hurricane,2012
21076,3356,0,0,1,0,PA,EM,Hurricane,2012
21077,3356,0,0,1,0,PA,EM,Hurricane,2012
21078,3356,0,0,1,0,PA,EM,Hurricane,2012
21079,3356,0,0,1,0,PA,EM,Hurricane,2012
21080,3356,0,0,1,0,PA,EM,Hurricane,2012
21081,3356,0,0,1,0,PA,EM,Hurricane,2012
21082,3356,0,0,1,0,PA,EM,Hurricane,2012
21083,3356,0,0,1,0,PA,EM,Hurricane,2012
21084,3357,0,0,1,0,DE,EM,Hurricane,2012
21085,3358,0,0,1,0,WV,EM,Hurricane,2012
21086,3358,0,0,1,0,WV,EM,Hurricane,2012
21087,3358,0,0,1,0,WV,EM,Hurricane,2012
21088,3358,0,0,1,0,WV,EM,Hurricane,2012
21089,3358,0,0,1,0,WV,EM,Hurricane,2012
21090,3358,0,0,1,0,WV,EM,Hurricane,2012
21091,3358,0,0,1,0,WV,EM,Hurricane,2012
21092,3358,0,0,1,0,WV,EM,Hurricane,2012
21093,3358,0,0,1,0,WV,EM,Hurricane,2012
21094,3358,0,0,1,0,WV,EM,Hurricane,2012
21095,3358,0,0,1,0,WV,EM,Hurricane,2012
21096,3360,0,0,1,0,NH,EM,Hurricane,2012
21097,3362,0,0,1,0,MA,EM,Terrorist,2013
21098,3360,0,0,1,0,NH,EM,Hurricane,2012
21099,3364,0,0,1,0,ND,EM,Flood,2013
21100,3365,0,0,1,0,CO,EM,Flood,2013
21101,3365,0,0,1,0,CO,EM,Flood,2013
21102,3365,0,0,1,0,CO,EM,Flood,2013
21103,3366,0,0,1,0,WV,EM,Chemical,2014
21104,3366,0,0,1,0,WV,EM,Chemical,2014
21105,3367,0,0,1,0,PA,EM,Severe Ice Storm,2014
21106,3368,0,0,1,0,GA,EM,Severe Ice Storm,2014
21107,3368,0,0,1,0,GA,EM,Severe Ice Storm,2014
21108,3368,0,0,1,0,GA,EM,Severe Ice Storm,2014
21109,3368,0,0,1,0,GA,EM,Severe Ice Storm,2014
21110,3368,0,0,1,0,GA,EM,Severe Ice Storm,2014
21111,3368,0,0,1,0,GA,EM,Severe Ice Storm,2014
21112,3368,0,0,1,0,GA,EM,Severe Ice Storm,2014
21113,3368,0,0,1,0,GA,EM,Severe Ice Storm,2014
21114,3368,0,0,1,0,GA,EM,Severe Ice Storm,2014
21115,3368,0,0,1,0,GA,EM,Severe Ice Storm,2014
21116,3368,0,0,1,0,GA,EM,Severe Ice Storm,2014
21117,3368,0,0,1,0,GA,EM,Severe Ice Storm,2014
21118,3368,0,0,1,0,GA,EM,Severe Ice Storm,2014
21119,3368,0,0,1,0,GA,EM,Severe Ice Storm,2014
21120,3368,0,0,1,0,GA,EM,Severe Ice Storm,2014
21121,3368,0,0,1,0,GA,EM,Severe Ice Storm,2014
21122,3368,0,0,1,0,GA,EM,Severe Ice Storm,2014
21123,3368,0,0,1,0,GA,EM,Severe Ice Storm,2014
21124,3368,0,0,1,0,GA,EM,Severe Ice Storm,2014
21125,3369,0,0,1,0,SC,EM,Severe Ice Storm,2014
21126,3369,0,0,1,0,SC,EM,Severe Ice Storm,2014
21127,3369,0,0,1,0,SC,EM,Severe Ice Storm,2014
21128,3369,0,0,1,0,SC,EM,Severe Ice Storm,2014
21129,3369,0,0,1,0,SC,EM,Severe Ice Storm,2014
21130,3369,0,0,1,0,SC,EM,Severe Ice Storm,2014
21131,3369,0,0,1,0,SC,EM,Severe Ice Storm,2014
21132,4017,1,0,1,1,PR,DR,Hurricane,2011
21133,4017,1,0,1,1,PR,DR,Hurricane,2011
21134,4017,0,0,1,1,PR,DR,Hurricane,2011
21135,4017,1,0,1,1,PR,DR,Hurricane,2011
21136,4019,1,0,1,1,NC,DR,Hurricane,2011
21137,4019,1,0,1,1,NC,DR,Hurricane,2011
21138,4019,1,0,1,1,NC,DR,Hurricane,2011
21139,4019,1,0,1,1,NC,DR,Hurricane,2011
21140,4019,1,0,1,1,NC,DR,Hurricane,2011
21141,4019,1,0,1,1,NC,DR,Hurricane,2011
21142,4019,1,0,1,1,NC,DR,Hurricane,2011
21143,4019,1,0,1,1,NC,DR,Hurricane,2011
21144,4020,1,0,1,1,NY,DR,Hurricane,2011
21145,4020,0,0,1,1,NY,DR,Hurricane,2011
21146,4020,1,0,1,1,NY,DR,Hurricane,2011
21147,4020,1,0,1,1,NY,DR,Hurricane,2011
21148,4020,1,0,1,1,NY,DR,Hurricane,2011
21149,4020,1,0,1,1,NY,DR,Hurricane,2011
21150,4021,1,0,1,1,NJ,DR,Hurricane,2011
21151,4021,1,0,1,1,NJ,DR,Hurricane,2011
21152,4021,1,0,1,1,NJ,DR,Hurricane,2011
21153,4021,1,0,1,1,NJ,DR,Hurricane,2011
21154,4021,1,0,1,1,NJ,DR,Hurricane,2011
21155,4022,0,0,1,1,VT,DR,Hurricane,2011
21156,4024,0,0,1,1,VA,DR,Hurricane,2011
21157,4024,0,0,1,1,VA,DR,Hurricane,2011
21158,4023,1,0,1,1,CT,DR,Hurricane,2011
21159,4024,0,0,1,1,VA,DR,Hurricane,2011
21160,4024,0,0,1,1,VA,DR,Hurricane,2011
21161,4022,1,0,1,1,VT,DR,Hurricane,2011
21162,4024,0,0,1,1,VA,DR,Hurricane,2011
21163,4024,0,0,1,1,VA,DR,Hurricane,2011
21164,4023,1,0,1,1,CT,DR,Hurricane,2011
21165,4024,0,0,1,1,VA,DR,Hurricane,2011
21166,4024,0,0,1,1,VA,DR,Hurricane,2011
21167,4024,0,0,1,1,VA,DR,Hurricane,2011
21168,4024,0,0,1,1,VA,DR,Hurricane,2011
21169,4025,1,0,1,1,PA,DR,Hurricane,2011
21170,4025,0,0,1,0,PA,DR,Hurricane,2011
21171,4026,0,0,1,1,NH,DR,Hurricane,2011
21172,4026,0,0,1,1,NH,DR,Hurricane,2011
21173,4027,0,0,1,1,RI,DR,Hurricane,2011
21174,4028,0,0,1,1,MA,DR,Hurricane,2011
21175,4028,0,0,1,1,MA,DR,Hurricane,2011
21176,4029,0,0,1,1,TX,DR,Fire,2011
21177,4029,0,0,1,1,TX,DR,Fire,2011
21178,4029,0,0,1,0,TX,DR,Fire,2011
21179,4029,1,0,1,1,TX,DR,Fire,2011
21180,4029,1,0,1,1,TX,DR,Fire,2011
21181,4029,0,0,1,1,TX,DR,Fire,2011
21182,4029,1,0,1,1,TX,DR,Fire,2011
21183,4029,0,0,1,0,TX,DR,Fire,2011
21184,4029,0,0,1,1,TX,DR,Fire,2011
21185,4029,0,0,1,1,TX,DR,Fire,2011
21186,4029,0,0,1,1,TX,DR,Fire,2011
21187,4029,1,0,0,1,TX,DR,Fire,2011
21188,4029,1,0,0,1,TX,DR,Fire,2011
21189,4030,1,0,1,1,PA,DR,Flood,2011
21190,4030,1,0,1,1,PA,DR,Flood,2011
21191,4030,1,0,1,1,PA,DR,Flood,2011
21192,4030,1,0,0,0,PA,DR,Flood,2011
21193,4030,1,0,1,1,PA,DR,Flood,2011
21194,4030,1,0,1,1,PA,DR,Flood,2011
21195,4030,1,0,1,1,PA,DR,Flood,2011
21196,4031,1,0,0,1,NY,DR,Severe Storm(s),2011
21197,4031,1,0,1,1,NY,DR,Severe Storm(s),2011
21198,4031,1,0,1,1,NY,DR,Severe Storm(s),2011
21199,4033,0,0,1,1,NJ,DR,Severe Storm(s),2011
21200,4034,0,0,1,1,MD,DR,Hurricane,2011
21201,4034,0,0,1,1,MD,DR,Hurricane,2011
21202,4034,0,0,1,1,MD,DR,Hurricane,2011
21203,4035,0,0,1,1,KS,DR,Flood,2011
21204,4038,0,0,1,1,MD,DR,Flood,2011
21205,4038,0,0,1,1,MD,DR,Flood,2011
21206,4039,0,0,1,1,NJ,DR,Severe Storm(s),2011
21207,4041,0,0,1,1,LA,DR,Coastal Storm,2011
21208,4041,0,0,1,1,LA,DR,Coastal Storm,2011
21209,4069,0,0,1,1,MN,DR,Severe Storm(s),2012
21210,4069,0,0,1,1,MN,DR,Severe Storm(s),2012
21211,4069,0,0,1,1,MN,DR,Severe Storm(s),2012
21212,4070,0,0,1,1,NJ,DR,Severe Storm(s),2012
21213,4071,1,0,1,1,WV,DR,Severe Storm(s),2012
21214,4071,0,0,1,1,WV,DR,Severe Storm(s),2012
21215,4071,1,0,1,1,WV,DR,Severe Storm(s),2012
21216,4071,0,0,1,1,WV,DR,Severe Storm(s),2012
21217,4071,1,0,1,1,WV,DR,Severe Storm(s),2012
21218,4071,1,0,1,1,WV,DR,Severe Storm(s),2012
21219,4071,0,0,1,1,WV,DR,Severe Storm(s),2012
21220,4071,1,0,1,1,WV,DR,Severe Storm(s),2012
21221,4071,0,0,1,1,WV,DR,Severe Storm(s),2012
21222,4072,0,0,1,1,VA,DR,Severe Storm(s),2012
21223,4072,0,0,1,1,VA,DR,Severe Storm(s),2012
21224,4072,0,0,1,1,VA,DR,Severe Storm(s),2012
21225,4072,0,0,1,1,VA,DR,Severe Storm(s),2012
21226,4072,0,0,1,1,VA,DR,Severe Storm(s),2012
21227,4072,0,0,1,1,VA,DR,Severe Storm(s),2012
21228,4072,0,0,1,1,VA,DR,Severe Storm(s),2012
21229,4072,0,0,1,1,VA,DR,Severe Storm(s),2012
21230,4072,0,0,1,1,VA,DR,Severe Storm(s),2012
