renters_id,disasterNumber,state,county,zipCode,validRegistrations,totalInspectedWithNoDamage,totalWithModerateDamage,totalWithMajorDamage,totalWithSubstantialDamage,approvedForFemaAssistance,repairReplaceAmount,rentalAmount,otherNeedsAmount,approvedBetween1And10000,approvedBetween10001And25000,approvedBetween25001AndMax,totalMaxGrants
31608,1539,FL,Seminole (County),32714,160,97,0,0,0,55,0,44418,47131,55,0,0,0
31609,1539,FL,Seminole (County),32730,1,1,0,0,0,1,0,1374,219,1,0,0,0
31610,1539,FL,Seminole (County),32808,1,0,0,0,0,0,0,0,0,0,0,0,0
31611,1539,FL,St. Johns (County),32033,2,1,0,0,0,1,0,0,1918,1,0,0,0
31612,1539,FL,Volusia (County),32114,949,755,0,0,0,432,1446,328706,508250,425,7,0,0
31613,1539,FL,Volusia (County),32129,2,2,0,0,0,0,0,0,0,0,0,0,0
31614,1539,FL,Volusia (County),32141,109,82,0,0,0,60,0,23080,51646,60,0,0,0
31615,1539,FL,Volusia (County),34744,2,2,0,0,0,2,0,1968,1293,2,0,0,0
31616,1539,FL,Volusia (County),32180,5,5,0,0,0,3,0,3332,5117,3,0,0,0
31617,1539,FL,Volusia (County),32127,3,2,0,0,0,3,0,0,7165,3,0,0,0
31618,1541,MP,Rota (Municipality),96950,4,4,0,0,0,4,0,0,1516,4,0,0,0
31619,1541,MP,Rota (Municipality),96951,2,2,0,0,0,1,0,0,331,1,0,0,0
31620,1541,MP,Rota (Municipality),96951,1,1,0,0,0,1,0,1826,333,1,0,0,0
31621,1541,MP,Saipan (Municipality),96950,11,10,0,0,0,5,0,2162,3420,5,0,0,0
31622,1541,MP,Saipan (Municipality),96950,1,1,0,0,0,1,0,2162,936,1,0,0,0
31623,1541,MP,Saipan (Municipality),96950,1,1,0,0,0,0,0,0,0,0,0,0,0
31624,1541,MP,Saipan (Municipality),96950,2,2,0,0,0,0,0,0,0,0,0,0,0
31625,1539,FL,Charlotte (County),34224,15,9,0,0,0,8,0,3188,6225,8,0,0,0
31626,1541,MP,Saipan (Municipality),96950,1,1,0,0,0,1,0,0,323,1,0,0,0
31627,1539,FL,Brevard (County),32950,2,2,0,0,0,1,0,982,0,1,0,0,0
31628,1539,FL,Brevard (County),32754,52,45,0,0,0,27,0,25106,37972,27,0,0,0
31629,1539,FL,Brevard (County),32775,2,2,0,0,0,0,0,0,0,0,0,0,0
31630,1539,FL,Charlotte (County),33948,684,610,0,0,0,456,0,399136,451101,453,3,0,0
31631,1539,FL,Charlotte (County),33952,1,1,0,0,0,1,0,0,1005,1,0,0,0
31632,1539,FL,Charlotte (County),39952,1,1,0,0,0,1,0,1004,0,1,0,0,0
31633,1539,FL,Collier (County),34108,24,18,0,0,0,6,0,4836,9258,6,0,0,0
31634,1539,FL,DeSoto (County),33266,2,2,0,0,0,2,0,1796,4674,2,0,0,0
31635,1539,FL,DeSoto (County),34265,2,1,0,0,0,1,0,0,9428,1,0,0,0
31636,1539,FL,Duval (County),32204,3,3,0,0,0,1,0,1784,9233,0,1,0,0
31637,1539,FL,Duval (County),32218,4,4,0,0,0,0,0,0,0,0,0,0,0
31638,1539,FL,Duval (County),32277,2,1,0,0,0,0,0,0,0,0,0,0,0
31639,1539,FL,Hardee (County),33834,1,1,0,0,0,0,0,0,0,0,0,0,0
31640,1539,FL,Hendry (County),33440,75,72,0,0,0,55,0,28378,131694,53,2,0,0
31641,1539,FL,Highlands (County),33952,1,1,0,0,0,1,0,898,868,1,0,0,0
31642,1539,FL,Indian River (County),32958,4,3,0,0,0,1,0,0,239,1,0,0,0
31643,1539,FL,Lake (County),32720,3,3,0,0,0,1,0,2152,1210,1,0,0,0
31644,1539,FL,Lake (County),34788,6,4,0,0,0,2,0,0,2110,2,0,0,0
31645,1539,FL,Lee (County),33920,22,19,0,0,0,11,0,11962,12304,11,0,0,0
31646,1539,FL,Lee (County),33914,281,229,0,0,0,146,0,129207,102961,146,0,0,0
31647,1539,FL,Lee (County),33912,103,75,0,0,0,46,0,20734,56889,45,1,0,0
31648,1539,FL,Lee (County),33907,1,1,0,0,0,0,0,0,0,0,0,0,0
31649,1539,FL,Lee (County),33970,1,1,0,0,0,1,0,1036,0,1,0,0,0
31650,1539,FL,Lee (County),33908,1,1,0,0,0,1,0,1250,122,1,0,0,0
31651,1539,FL,Lee (County),33945,1,1,0,0,0,1,0,1250,11067,0,1,0,0
31652,1539,FL,Lee (County),33917,1,1,0,0,0,0,0,0,0,0,0,0,0
31653,1539,FL,Manatee (County),34203,63,59,0,0,0,30,0,33440,48566,30,0,0,0
31654,1539,FL,Manatee (County),34217,2,1,0,0,0,0,0,0,0,0,0,0,0
31655,1539,FL,Monroe (County),34956,1,1,0,0,0,1,0,1704,3357,1,0,0,0
31656,1539,FL,Monroe (County),33070,6,0,0,0,0,0,0,0,0,0,0,0,0
31657,1539,FL,Orange (County),32794,1,1,0,0,0,1,0,1374,0,1,0,0,0
31658,1539,FL,Orange (County),32709,49,44,0,0,0,34,0,30402,27596,34,0,0,0
31659,1539,FL,Orange (County),32807,635,513,0,0,0,302,0,313292,312474,300,2,0,0
31660,1539,FL,Orange (County),32819,114,77,0,0,0,47,0,47114,40266,47,0,0,0
31661,1539,FL,Osceola (County),34745,2,2,0,0,0,1,0,1374,823,1,0,0,0
31662,1539,FL,Orange (County),32830,1,1,0,0,0,0,0,0,0,0,0,0,0
31663,1539,FL,Osceola (County),34758,42,40,0,0,0,32,0,51261,55264,30,2,0,0
31664,1539,FL,Orange (County),32862,1,0,0,0,0,0,0,0,0,0,0,0,0
31665,1539,FL,Pasco (County),34691,5,3,0,0,0,2,0,2822,5013,2,0,0,0
31666,1539,FL,Orange (County),34786,9,7,0,0,0,4,0,3700,2791,4,0,0,0
31667,1539,FL,Osceola (County),33844,1,1,0,0,0,1,0,0,836,1,0,0,0
31668,1539,FL,Pasco (County),33523,1,1,0,0,0,1,0,0,446,1,0,0,0
31669,1539,FL,Polk (County),33823,211,178,0,0,0,110,0,57892,167852,110,0,0,0
31670,1539,FL,Polk (County),33836,14,12,0,0,0,8,0,5440,4680,8,0,0,0
31671,1539,FL,Polk (County),33898,1,1,0,0,0,1,0,918,8949,1,0,0,0
31672,1539,FL,Polk (County),33844,1,1,0,0,0,0,0,0,0,0,0,0,0
31673,1539,FL,Polk (County),33854,2,2,0,0,0,0,0,0,0,0,0,0,0
31674,1539,FL,Polk (County),33801,1,1,0,0,0,0,0,0,0,0,0,0,0
31675,1539,FL,Polk (County),33858,18,15,0,0,0,13,0,9600,19939,12,1,0,0
31676,1539,FL,Polk (County),33880,483,432,0,0,0,259,0,113519,353917,256,3,0,0
31677,1539,FL,Sarasota (County),34275,2,0,0,0,0,0,0,0,0,0,0,0,0
31678,1539,FL,Sarasota (County),34236,24,22,0,0,0,13,0,10822,41755,12,1,0,0
31679,1539,FL,Seminole (County),32701,104,69,0,0,0,32,0,22722,42986,30,2,0,0
31680,1539,FL,Seminole (County),32730,15,12,0,0,0,7,0,4388,4354,7,0,0,0
31681,1539,FL,Seminole (County),32751,18,15,0,0,0,8,0,12956,4402,8,0,0,0
31682,1539,FL,Seminole (County),32708,152,108,0,0,0,55,0,42427,50223,55,0,0,0
31683,1539,FL,Volusia (County),32114,1,1,0,0,0,0,0,0,0,0,0,0,0
31684,1539,FL,Volusia (County),32127,2,2,0,0,0,1,0,1666,6730,1,0,0,0
31685,1539,FL,Volusia (County),32132,86,62,0,0,0,38,0,23798,40614,38,0,0,0
31686,1539,FL,Volusia (County),32764,43,38,0,0,0,25,0,16708,24500,25,0,0,0
31687,1539,FL,Volusia (County),32218,1,1,0,0,0,1,0,984,2900,1,0,0,0
31688,1539,FL,Volusia (County),32119,146,108,0,0,0,70,0,41971,68197,69,1,0,0
31689,1541,MP,Rota (Municipality),96951,1,1,0,0,0,1,0,0,1256,1,0,0,0
31690,1541,MP,Rota (Municipality),96951,1,1,0,0,0,1,0,0,3918,1,0,0,0
31691,1541,MP,Saipan (Municipality),96950,6,6,0,0,0,3,0,6700,5413,3,0,0,0
31692,1541,MP,Rota (Municipality),96951,1,1,0,0,0,0,0,0,0,0,0,0,0
31693,1541,MP,Saipan (Municipality),96950,2,2,0,0,0,2,0,1826,2136,2,0,0,0
31694,1541,MP,Saipan (Municipality),96950,1,1,0,0,0,1,0,0,684,1,0,0,0
31695,1541,MP,Saipan (Municipality),96950,3,3,0,0,0,2,0,1826,759,2,0,0,0
31696,1541,MP,Saipan (Municipality),96950,1,1,0,0,0,0,0,0,0,0,0,0,0
31697,1541,MP,Saipan (Municipality),96950,1,1,0,0,0,1,0,0,870,1,0,0,0
31698,1541,MP,Saipan (Municipality),96950,1,1,0,0,0,1,0,2712,193,1,0,0,0
31699,1541,MP,Saipan (Municipality),96950,1,1,0,0,0,1,0,1826,871,1,0,0,0
31700,1541,MP,Saipan (Municipality),96950,5,5,0,0,0,3,0,0,1451,3,0,0,0
31701,1541,MP,Saipan (Municipality),96950,1,1,0,0,0,1,0,2712,1531,1,0,0,0
31702,1541,MP,Saipan (Municipality),96950,1,1,0,0,0,0,0,0,0,0,0,0,0
31703,1541,MP,Saipan (Municipality),96950,24,24,0,0,0,17,0,17992,19010,17,0,0,0
31704,1541,MP,Saipan (Municipality),96950,8,8,0,0,0,4,0,0,7482,4,0,0,0
31705,1541,MP,Saipan (Municipality),96950,1,1,0,0,0,1,0,2162,0,1,0,0,0
31706,1541,MP,Saipan (Municipality),96950,3,3,0,0,0,1,0,2162,0,1,0,0,0
31707,1544,VA,Charles City (County),23140,2,2,0,0,0,2,0,3922,223,2,0,0,0
31708,1541,MP,Tinian (Municipality),96952,2,2,0,0,0,1,0,0,1293,1,0,0,0
31709,1544,VA,Chesterfield (County),23234,77,70,0,0,0,48,0,65354,220035,34,14,0,0
31710,1544,VA,Hanover (County),23069,3,3,0,0,0,1,0,2414,10199,0,1,0,0
31711,1544,VA,Henrico (County),23225,1,1,0,0,0,0,0,0,0,0,0,0,0
31712,1544,VA,Hopewell,23860,1,0,0,0,0,0,0,0,0,0,0,0,0
31713,1544,VA,Richmond,23069,1,1,0,0,0,0,0,0,0,0,0,0,0
31714,1544,VA,Richmond,23227,11,10,0,0,0,6,0,2182,15391,5,1,0,0
31715,1545,FL,Alachua (County),32615,32,23,0,0,0,17,0,6819,9990,17,0,0,0
31716,1545,FL,Alachua (County),32631,3,2,0,0,0,2,0,954,1973,2,0,0,0
31717,1545,FL,Alachua (County),32607,63,42,0,0,0,25,0,16621,33733,25,0,0,0
31718,1545,FL,Alachua (County),32654,4,3,0,0,0,2,0,477,1005,2,0,0,0
31719,1545,FL,Alachua (County),32667,27,20,0,0,0,16,0,4900,8551,16,0,0,0
31720,1545,FL,Alachua (County),32694,10,9,0,0,0,5,0,2716,2356,5,0,0,0
31721,1545,FL,Brevard (County),32924,1,1,0,0,0,0,0,0,0,0,0,0,0
31722,1545,FL,Bradford (County),32656,1,1,0,0,0,1,0,0,1215,1,0,0,0
31723,1545,FL,Brevard (County),32641,1,1,0,0,0,0,0,0,0,0,0,0,0
31724,1545,FL,Brevard (County),32902,1,1,0,0,0,0,0,0,0,0,0,0,0
31725,1545,FL,Brevard (County),32940,109,70,0,0,0,47,0,34238,67019,44,3,0,0
31726,1545,FL,Brevard (County),32976,59,51,0,0,0,39,0,18974,55435,39,0,0,0
31727,1545,FL,Brevard (County),32910,2,1,0,0,0,1,0,0,405,1,0,0,0
31728,1545,FL,Brevard (County),32958,1,1,0,0,0,1,0,982,0,1,0,0,0
31729,1545,FL,Brevard (County),32904,28,19,0,0,0,14,0,9271,23914,14,0,0,0
31730,1545,FL,Broward (County),33065,146,122,0,0,0,88,0,91034,204449,83,5,0,0
31731,1545,FL,Broward (County),33301,14,10,0,0,0,7,0,9320,627,7,0,0,0
31732,1545,FL,Broward (County),33324,7,4,0,0,0,1,0,0,857,1,0,0,0
31733,1545,FL,Broward (County),33314,20,17,0,0,0,12,0,7270,9586,12,0,0,0
31734,1545,FL,Broward (County),33330,1,1,0,0,0,0,0,0,0,0,0,0,0
31735,1545,FL,Broward (County),33019,13,6,0,0,0,3,0,3658,0,3,0,0,0
31736,1545,FL,Broward (County),33319,1,1,0,0,0,0,0,0,0,0,0,0,0
31737,1545,FL,Broward (County),33063,45,31,0,0,0,15,0,5642,17260,15,0,0,0
31738,1545,FL,Broward (County),34109,1,1,0,0,0,1,0,668,6500,1,0,0,0
31739,1545,FL,Broward (County),33023,2,2,0,0,0,0,0,0,0,0,0,0,0
31740,1545,FL,Broward (County),33029,2,0,0,0,0,0,0,0,0,0,0,0,0
31741,1545,FL,Broward (County),33062,24,15,0,0,0,9,0,6330,4947,9,0,0,0
31742,1545,FL,Broward (County),33332,1,1,0,0,0,0,0,0,0,0,0,0,0
31743,1545,FL,Broward (County),33327,2,1,0,0,0,1,0,0,861,1,0,0,0
31744,1545,FL,Charlotte (County),33954,18,17,0,0,0,15,0,16612,33614,14,1,0,0
31745,1545,FL,Clay (County),32043,41,34,0,0,0,22,0,12566,39313,21,1,0,0
31746,1545,FL,Duval (County),32225,9,7,0,0,0,2,0,0,3583,2,0,0,0
31747,1545,FL,Hernando (County),34614,4,4,0,0,0,4,0,1890,2863,4,0,0,0
31748,1545,FL,Citrus (County),34465,28,23,0,0,0,9,0,2363,17123,8,1,0,0
31749,1545,FL,Duval (County),32233,16,12,0,0,0,7,0,6522,4554,7,0,0,0
31750,1545,FL,Gilchrist (County),32693,88,70,0,0,0,53,7478,43103,133673,46,7,0,0
31751,1545,FL,Clay (County),32091,1,1,0,0,0,0,0,0,0,0,0,0,0
31752,1545,FL,Duval (County),32259,1,1,0,0,0,0,0,0,0,0,0,0,0
31753,1545,FL,Hernando (County),34609,16,12,0,0,0,7,0,5710,4289,7,0,0,0
31754,1545,FL,DeSoto (County),34265,4,4,0,0,0,2,0,1914,0,2,0,0,0
31755,1545,FL,Flagler (County),33311,1,1,0,0,0,1,0,0,437,1,0,0,0
31756,1545,FL,Hillsborough (County),33573,1,1,0,0,0,1,0,0,937,1,0,0,0
31757,1545,FL,Indian River (County),32963,1,1,0,0,0,1,0,1026,0,1,0,0,0
31758,1545,FL,Hillsborough (County),33510,11,9,0,0,0,6,0,5316,6324,6,0,0,0
31759,1545,FL,Hillsborough (County),33592,24,20,0,0,0,13,0,11380,6580,13,0,0,0
31760,1545,FL,Citrus (County),34448,84,64,0,0,0,43,0,20136,49344,41,2,0,0
31761,1545,FL,Duval (County),32211,44,32,0,0,0,17,0,11646,17175,17,0,0,0
31762,1545,FL,Hardee (County),33873,193,189,0,0,0,146,0,116919,382885,138,8,0,0
31763,1545,FL,Hillsborough (County),33559,7,3,0,0,0,2,0,630,853,2,0,0,0
31764,1545,FL,Indian River (County),32967,1,1,0,0,0,1,0,1320,136,1,0,0,0
31765,1545,FL,Hillsborough (County),33611,24,16,0,0,0,14,0,16020,43404,13,1,0,0
31766,1541,MP,Saipan (Municipality),96950,1,1,0,0,0,0,0,0,0,0,0,0,0
31767,1545,FL,Highlands (County),33857,9,7,0,0,0,4,0,0,3357,4,0,0,0
31768,1541,MP,Saipan (Municipality),96950,1,1,0,0,0,0,0,0,0,0,0,0,0
31769,1541,MP,Saipan (Municipality),96950,1,1,0,0,0,1,0,0,1119,1,0,0,0
31770,1541,MP,Saipan (Municipality),96950,4,4,0,0,0,4,0,2162,4836,4,0,0,0
31771,1541,MP,Saipan (Municipality),96950,3,3,0,0,0,3,0,1826,1929,3,0,0,0
31772,1541,MP,Saipan (Municipality),96950,1,1,0,0,0,0,0,0,0,0,0,0,0
31773,1541,MP,Saipan (Municipality),96950,1,1,0,0,0,1,0,1826,934,1,0,0,0
31774,1541,MP,Saipan (Municipality),96950,1,1,0,0,0,1,0,0,598,1,0,0,0
31775,1545,FL,Hillsborough (County),33624,5,4,0,0,0,1,0,1562,0,1,0,0,0
31776,1541,MP,Tinian (Municipality),96950,1,1,0,0,0,1,0,0,811,1,0,0,0
31777,1541,MP,Saipan (Municipality),96950,1,1,0,0,0,1,0,1826,75,1,0,0,0
31778,1541,MP,Saipan (Municipality),96950,1,1,0,0,0,1,0,0,331,1,0,0,0
31779,1544,VA,Chesterfield (County),23836,1,1,0,0,0,0,0,0,0,0,0,0,0
31780,1544,VA,Chesterfield (County),23236,6,6,0,0,0,4,0,2576,4845,4,0,0,0
31781,1544,VA,Hanover (County),23116,6,5,0,0,0,2,0,2916,1638,2,0,0,0
31782,1544,VA,Henrico (County),23227,77,69,0,0,0,45,0,55933,119420,39,6,0,0
31783,1544,VA,King William (County),23009,1,1,0,0,0,1,0,846,9844,0,1,0,0
31784,1544,VA,Richmond,23218,3,0,0,0,0,0,0,0,0,0,0,0,0
31785,1544,VA,Richmond,23231,23,21,0,0,0,16,0,25490,91483,11,5,0,0
31786,1545,FL,Alachua (County),33311,1,1,0,0,0,0,0,0,0,0,0,0,0
31787,1545,FL,Alachua (County),32618,48,39,0,0,0,25,0,16709,16235,25,0,0,0
31788,1545,FL,Alachua (County),32609,131,95,0,0,0,54,0,29078,71562,53,1,0,0
31789,1545,FL,Alachua (County),32658,3,3,0,0,0,0,0,0,0,0,0,0,0
31790,1545,FL,Alachua (County),32669,31,30,0,0,0,17,0,13651,43031,16,1,0,0
31791,1545,FL,Alachua (County),33411,1,1,0,0,0,0,0,0,0,0,0,0,0
31792,1545,FL,Bradford (County),32666,2,2,0,0,0,2,0,0,1190,2,0,0,0
31793,1545,FL,Brevard (County),32927,286,208,0,0,0,143,0,61182,203944,139,4,0,0
31794,1545,FL,Brevard (County),32903,363,272,0,0,0,175,0,127234,178276,172,3,0,0
31795,1545,FL,Brevard (County),32904,190,136,0,0,0,85,0,54133,84327,85,0,0,0
31796,1545,FL,Brevard (County),32951,1,1,0,0,0,1,0,1226,988,1,0,0,0
31797,1545,FL,Brevard (County),32805,1,1,0,0,0,0,0,0,0,0,0,0,0
31798,1545,FL,Brevard (County),32949,1,0,0,0,0,1,0,491,0,1,0,0,0
31799,1545,FL,Broward (County),33430,1,1,0,0,0,0,0,0,0,0,0,0,0
31800,1545,FL,Broward (County),33334,16,11,0,0,0,7,0,6628,4875,7,0,0,0
31801,1545,FL,Broward (County),33025,21,18,0,0,0,10,0,5610,9656,10,0,0,0
31802,1545,FL,Charlotte (County),33981,3,1,0,0,0,0,0,0,0,0,0,0,0
31803,1545,FL,Broward (County),33330,1,1,0,0,0,1,0,0,887,1,0,0,0
31804,1545,FL,Broward (County),33311,175,163,0,0,0,92,0,57784,190750,90,2,0,0
31805,1545,FL,Broward (County),33064,214,187,0,0,0,98,0,95985,169687,95,3,0,0
31806,1545,FL,Citrus (County),34447,6,5,0,0,0,5,0,4316,16171,4,1,0,0
31807,1545,FL,Broward (County),33305,10,6,0,0,0,3,0,2004,2227,3,0,0,0
31808,1545,FL,Broward (County),32935,1,0,0,0,0,0,0,0,0,0,0,0,0
31809,1545,FL,Broward (County),33322,11,8,0,0,0,7,0,6258,23723,6,1,0,0
31810,1545,FL,Clay (County),32656,45,34,0,0,0,21,0,12562,58882,19,1,1,1
31811,1545,FL,Broward (County),33071,27,15,0,0,0,7,0,2970,7937,7,0,0,0
31812,1545,FL,Broward (County),33021,48,40,0,0,0,29,0,26890,45272,29,0,0,0
31813,1545,FL,Broward (County),33313,21,16,0,0,0,11,0,9420,35209,10,1,0,0
31814,1545,FL,Citrus (County),34428,59,52,0,0,0,38,0,20102,37910,38,0,0,0
31815,1545,FL,DeSoto (County),34269,14,13,0,0,0,11,0,8129,24814,11,0,0,0
31816,1545,FL,Brevard (County),32959,1,1,0,0,0,0,0,0,0,0,0,0,0
31817,1545,FL,Broward (County),33316,19,12,0,0,0,4,0,3956,1479,4,0,0,0
31818,1545,FL,Broward (County),33068,123,106,0,0,0,74,0,53378,151561,74,0,0,0
31819,1545,FL,Broward (County),33305,8,2,0,0,0,3,0,668,1723,3,0,0,0
31820,1545,FL,Columbia (County),32643,8,7,0,0,0,3,0,449,1000,3,0,0,0
31821,1545,FL,Duval (County),32202,1,0,0,0,0,0,0,0,0,0,0,0,0
31822,1545,FL,Duval (County),32217,6,4,0,0,0,2,0,3568,122,2,0,0,0
31823,1545,FL,Duval (County),32234,8,8,0,0,0,6,0,4944,3002,6,0,0,0
31824,1545,FL,Hernando (County),34607,3,2,0,0,0,1,0,1260,0,1,0,0,0
31825,1545,FL,Flagler (County),33054,1,0,0,0,0,0,0,0,0,0,0,0,0
31826,1545,FL,Glades (County),33935,1,1,0,0,0,1,0,0,861,1,0,0,0
31827,1545,FL,Hardee (County),33890,70,62,0,0,0,44,0,32288,106511,41,3,0,0
31828,1545,FL,Highlands (County),34974,3,2,0,0,0,2,0,1016,1148,2,0,0,0
31829,1545,FL,Duval (County),32250,17,12,0,0,0,10,0,8415,1508,10,0,0,0
31830,1545,FL,Hernando (County),33597,1,0,0,0,0,0,0,0,0,0,0,0,0
31831,1545,FL,Hillsborough (County),33527,20,13,0,0,0,10,0,11381,9855,10,0,0,0
31832,1545,FL,Hillsborough (County),33602,29,27,0,0,0,17,0,7272,27719,16,1,0,0
31833,1545,FL,Hillsborough (County),33563,42,32,0,0,0,26,0,29698,85220,23,3,0,0
31834,1545,FL,Hillsborough (County),33613,52,41,0,0,0,18,0,9471,37645,17,1,0,0
31835,1545,FL,Hillsborough (County),33626,2,1,0,0,0,1,0,1260,2931,1,0,0,0
31836,1545,FL,Hillsborough (County),33594,37,30,0,0,0,25,0,21535,27090,25,0,0,0
31837,1545,FL,Indian River (County),32963,3,3,0,0,0,1,0,1320,1005,1,0,0,0
31838,1545,FL,Indian River (County),32961,8,6,0,0,0,6,0,9604,29211,4,2,0,0
31839,1541,MP,Saipan (Municipality),96950,3,3,0,0,0,2,0,0,2256,2,0,0,0
31840,1541,MP,Saipan (Municipality),96950,1,1,0,0,0,1,0,1826,77,1,0,0,0
31841,1541,MP,Saipan (Municipality),96950,18,17,0,0,0,13,0,12850,13913,12,1,0,0
31842,1541,MP,Saipan (Municipality),96950,1,1,0,0,0,0,0,0,0,0,0,0,0
31843,1541,MP,Saipan (Municipality),96950,1,1,0,0,0,1,0,2162,2237,1,0,0,0
31844,1541,MP,Saipan (Municipality),96950,1,1,0,0,0,1,0,1826,3762,1,0,0,0
31845,1541,MP,Saipan (Municipality),86940,1,1,0,0,0,1,0,0,1091,1,0,0,0
31846,1541,MP,Saipan (Municipality),96950,1,1,0,0,0,0,0,0,0,0,0,0,0
31847,1541,MP,Saipan (Municipality),96950,1,1,0,0,0,0,0,0,0,0,0,0,0
31848,1541,MP,Saipan (Municipality),96950,1,1,0,0,0,1,0,0,15,1,0,0,0
31849,1541,MP,Tinian (Municipality),96952,1,1,0,0,0,1,0,0,645,1,0,0,0
31850,1544,VA,Chesterfield (County),23834,2,2,0,0,0,2,0,4758,2888,2,0,0,0
31851,1544,VA,Colonial Heights,23834,4,3,0,0,0,3,0,3922,9101,3,0,0,0
31852,1544,VA,Henrico (County),23060,17,14,0,0,0,10,0,12052,36299,10,0,0,0
31853,1544,VA,Henrico (County),23229,4,2,0,0,0,1,0,2182,0,1,0,0,0
31854,1544,VA,New Kent (County),23141,1,1,0,0,0,1,0,1570,3295,1,0,0,0
31855,1544,VA,Richmond,23220,68,55,0,0,0,37,0,48370,41032,37,0,0,0
31856,1544,VA,Richmond,23235,2,1,0,0,0,1,0,2182,0,1,0,0,0
31857,1545,FL,Alachua (County),33435,2,1,0,0,0,1,0,954,0,1,0,0,0
31858,1545,FL,Alachua (County),34950,2,2,0,0,0,1,0,0,1702,1,0,0,0
31859,1545,FL,Alachua (County),32653,11,10,0,0,0,3,0,954,5513,3,0,0,0
31860,1545,FL,Alachua (County),32662,1,1,0,0,0,1,0,1590,1286,1,0,0,0
31861,1545,FL,Alachua (County),32907,1,1,0,0,0,1,0,0,912,1,0,0,0
31862,1545,FL,Baker (County),32040,5,5,0,0,0,3,0,0,6227,3,0,0,0
31863,1545,FL,Bradford (County),32091,224,210,0,0,0,157,0,63905,450375,146,11,0,0
31864,1545,FL,Brevard (County),32901,1,0,0,0,0,0,0,0,0,0,0,0,0
31865,1545,FL,Broward (County),33069,1,1,0,0,0,1,0,0,2143,1,0,0,0
31866,1545,FL,Broward (County),33319,48,44,0,0,0,33,0,41002,69115,33,0,0,0
31867,1545,FL,Broward (County),33068,21,18,0,0,0,13,0,8372,28106,13,0,0,0
31868,1545,FL,Brevard (County),32907,4,2,0,0,0,2,0,1473,0,2,0,0,0
31869,1545,FL,Broward (County),32922,1,1,0,0,0,1,0,0,566,1,0,0,0
31870,1545,FL,Broward (County),33351,6,2,0,0,0,3,0,1336,1132,3,0,0,0
31871,1545,FL,Broward (County),33027,2,1,0,0,0,1,0,2302,5310,1,0,0,0
31872,1545,FL,Charlotte (County),33950,100,98,0,0,0,77,0,86452,164659,69,8,0,0
31873,1545,FL,Brevard (County),32937,214,154,0,0,0,100,0,60621,92491,99,1,0,0
31874,1545,FL,Brevard (County),32780,715,529,0,0,0,411,0,269309,553200,404,7,0,0
31875,1545,FL,Broward (County),33319,10,9,0,0,0,6,0,4624,10087,6,0,0,0
31876,1545,FL,Broward (County),33306,1,1,0,0,0,0,0,0,0,0,0,0,0
31877,1545,FL,Broward (County),33334,4,2,0,0,0,3,0,1874,551,3,0,0,0
31878,1545,FL,Brevard (County),32931,1,1,0,0,0,1,0,982,775,1,0,0,0
31879,1545,FL,Brevard (County),32905,1,1,0,0,0,0,0,0,0,0,0,0,0
31880,1545,FL,Broward (County),33308,20,8,0,0,0,6,0,4994,2051,6,0,0,0
31881,1545,FL,Broward (County),33162,1,1,0,0,0,1,0,0,1127,1,0,0,0
31882,1545,FL,Broward (County),33351,34,21,0,0,0,12,0,7932,17090,12,0,0,0
31883,1545,FL,Brevard (County),32904,1,1,0,0,0,1,0,0,227,1,0,0,0
31884,1545,FL,Broward (County),33076,3,1,0,0,0,1,0,0,1288,1,0,0,0
31885,1545,FL,Broward (County),33024,78,66,0,0,0,54,0,60108,81083,53,1,0,0
31886,1545,FL,Broward (County),33322,4,4,0,0,0,1,0,1654,0,1,0,0,0
31887,1545,FL,Citrus (County),34430,1,1,0,0,0,1,0,0,15447,0,1,0,0
31888,1545,FL,Clay (County),32068,40,34,0,0,0,20,0,18251,61615,17,2,1,1
31889,1545,FL,DeSoto (County),34268,18,17,0,0,0,15,0,11436,42248,14,1,0,0
31890,1545,FL,Duval (County),32205,39,27,0,0,0,9,0,4383,15190,9,0,0,0
31891,1545,FL,Columbia (County),32024,66,48,0,0,0,26,0,13702,89721,23,3,0,0
31892,1545,FL,Glades (County),34973,1,1,0,0,0,1,0,898,0,1,0,0,0
31893,1545,FL,Flagler (County),32164,190,125,0,0,0,100,0,50406,59949,100,0,0,0
31894,1545,FL,Duval (County),32266,4,3,0,0,0,1,0,1122,0,1,0,0,0
31895,1545,FL,Duval (County),32246,11,6,0,0,0,3,0,1911,11805,2,1,0,0
31896,1545,FL,Hernando (County),34604,5,3,0,0,0,1,0,1260,0,1,0,0,0
31897,1545,FL,Hernando (County),34613,5,3,0,0,0,3,0,2822,4796,3,0,0,0
31898,1545,FL,Citrus (County),34450,23,18,0,0,0,10,0,3592,8489,10,0,0,0
31899,1545,FL,Duval (County),32219,20,18,0,0,0,8,0,7243,8078,8,0,0,0
31900,1545,FL,Hendry (County),33935,7,6,0,0,0,3,0,1796,5314,3,0,0,0
31901,1545,FL,Highlands (County),33872,34,30,0,0,0,23,0,12051,28812,22,1,0,0
31902,1545,FL,Hillsborough (County),33534,27,23,0,0,0,14,0,10054,16881,14,0,0,0
31903,1545,FL,Indian River (County),32948,1,1,0,0,0,0,0,0,0,0,0,0,0
31904,1545,FL,Hillsborough (County),33604,74,63,0,0,0,44,0,37747,82367,41,3,0,0
